status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
85014209445_10156030327949446,"Among the blue-yellow milk crates, and among Amul Dairy Virar officials eulogizing the Milkman, time flew! #IntroducingDrKurien #NationalMilkDay",Photos from Amul's post,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156030288754446/?type=3,2017-11-25 00:44:16,374,13,15,364,10,0,0,0,0,0
85014209445_10156030302044446,#Amul Topical : Celebrating the legacy of the ‘Milkman’ of India!,,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156030301504446/?type=3,2017-11-25 00:32:08,11777,44,570,11274,421,62,14,2,3,1
85014209445_10156030247679446,"Hear Hear, the dhhols as Dr. Kurien rally resounds The Milkman's contributions at Amul Dairy, Virar. #IntroducingDrKurien #NationalMilkDay","Dr. Kurien rally reaches Amul Dairy, Virar",video,https://www.facebook.com/amul.coop/videos/10156030247679446/,2017-11-24 23:47:36,153,5,12,145,7,1,0,0,0,0
85014209445_10156028564709446,Mr. Siddharth Kak shares his views on the Father of Milk Revolution in India - Dr. Verghese Kurien #NationalMilkDay,Mr. Siddharth Kak on Dr. Kurien,video,https://www.facebook.com/amul.coop/videos/10156028564709446/,2017-11-24 10:38:52,222,6,22,213,9,0,0,0,0,0
85014209445_10156028561079446,Mr. Sylvester daCunha shares his views on the Father of Milk Revolution in India - Dr. Verghese Kurien #NationalMilkDay,Mr. Sylvester daCunha on Dr. Kurien,video,https://www.facebook.com/amul.coop/videos/10156028561079446/,2017-11-24 10:37:23,38,1,8,36,2,0,0,0,0,0
85014209445_10156028554064446,Mr. Raghav Bahl shares his views on the Father of Milk Revolution in India - Dr. Verghese Kurien #NationalMilkDay,Mr. Raghav Bahl on Dr. Kurien,video,https://www.facebook.com/amul.coop/videos/10156028554064446/,2017-11-24 10:35:32,29,2,2,27,2,0,0,0,0,0
85014209445_10156028550009446,Mr. Amitabh Kant shares his views on the Father of Milk Revolution in India - Dr. Verghese Kurien #NationalMilkDay,Mr. Amitabh Kant on Dr. Kurien,video,https://www.facebook.com/amul.coop/videos/10156028550009446/,2017-11-24 10:34:27,3777,38,142,3694,51,14,3,2,2,11
85014209445_10156028543154446,Mr. Shyam Benegal shares his views on the Father of Milk Revolution in India - Dr. Verghese Kurien #NationalMilkDay,Mr. Shyam Benegal on Dr. Kurien,video,https://www.facebook.com/amul.coop/videos/10156028543154446/,2017-11-24 10:32:46,2877,21,125,2808,60,3,3,0,0,3
85014209445_10156028446314446,Ms. Ela Bhatt shares her views on the Father of Milk Revolution in India - Dr. Verghese Kurien #NationalMilkDay,Ms. Ela Bhatt on Dr. Kurien,video,https://www.facebook.com/amul.coop/videos/10156028446314446/,2017-11-24 10:18:29,2271,24,80,2229,32,3,6,1,0,0
85014209445_10156028439489446,Mr. Azim Premji shares his views on the Father of Milk Revolution in India - Dr. Verghese Kurien #NationalMilkDay,Mr. Azim Premji on Dr. Kurien,video,https://www.facebook.com/amul.coop/videos/10156028439489446/,2017-11-24 10:02:42,6721,75,430,6583,100,21,3,1,4,9
85014209445_10156028317524446,"Bikers from Dr. Kurien rally make the iconic Amul mooch as they are immersed in #NationalMilkDay celebrations at Amul Milk Packing Station, Turbhe #IntroducingDrKurien

Follow this exciting ride on http://www.drkurien.com/nationalmilkday/",Photos from Amul's post,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156028314244446/?type=3,2017-11-24 09:00:16,574,9,17,564,5,0,5,0,0,0
85014209445_10156028288139446,"Celebrations galore at Amul Milk Packing Station, Turbhe as Dr. Kurien rally arrives at the venue. Bikers paid homage to the Milkman of India followed by cake-cutting, and doing everything we could to express our gratitude towards Dr. Verghese Kurien. #IntroducingDrKurien #NationalMilkDay

Follow the ride on http://www.drkurien.com/nationalmilkday/",Photos from Amul's post,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156028286884446/?type=3,2017-11-24 08:44:04,651,5,40,633,18,0,0,0,0,0
85014209445_10156028155199446,Dr. Kurien rally celebrates the momentous contribution of the Milkman of India with a dance. #IntroducingDrKurien #NationalMilkDay,Introducing Dr. Kurien,video,https://www.facebook.com/amul.coop/videos/10156028155199446/,2017-11-24 07:15:57,297,9,30,283,10,1,3,0,0,0
85014209445_10156028041989446,"Witness the roar of engines and enthusiasm of officials at Amul Milk Packing Station, Turbhe, as Dr. Kurien rally arrives at the venue #IntroducingDrKurien #NationalMilkDay","At Amul Milk Packing Station, Turbhe",video,https://www.facebook.com/amul.coop/videos/10156028041989446/,2017-11-24 05:40:54,204,5,11,194,10,0,0,0,0,0
85014209445_10156027872049446,"A big thank you to Katraj Dudh Parivar for the the warm welcome followed by an inspiring address by Dr. Vivek Hinge Patil, Chairman and Dr. Vivek Hindurao Ksheersagar, MD, Katraj Dairy.  #IntroducingDrKurien #NationalMilkDay

Follow the ride on http://www.drkurien.com/nationalmilkday/",Photos from Amul's post,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156027870604446/?type=3,2017-11-24 03:29:08,267,6,7,261,3,2,0,0,1,0
85014209445_10156027604354446,#Amul Topical : Deadly BrahMos test-fired from supersonic fighter jet!,,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156027603839446/?type=3,2017-11-24 00:46:42,3673,13,207,3472,150,44,7,0,0,0
85014209445_10156027493434446,"#IntroducingDrKurien: Episode 3

On their journey, retracing the legacy of Dr. Kurien, the bikers find someone quite similar to him. 
Find out how a brief chat with Mr. Girish, a modest dairy business owner, leaves the bikers humbled and makes them pause for a moment of quite introspection. 

Follow the ride on: http://www.drkurien.com/nationalmilkday/",Introducing Dr. Kurien: Episode 3,video,https://www.facebook.com/amul.coop/videos/10156027493434446/,2017-11-23 23:20:48,7086,69,287,6915,107,29,15,2,7,11
85014209445_10156025807574446,"Join Abhishek Godara, a rider and traveler, as he uncovers the life and work of the Milkman of India. #IntroducingDrKurien #NationalMilkDay

Follow the ride on http://www.drkurien.com/nationalmilkday/",,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156025805299446/?type=3,2017-11-23 11:30:01,116,5,4,114,2,0,0,0,0,0
85014209445_10156025792139446,"Join Hisham, a rider from Kozhikode, Kerala, on his larger than life journey from Kozhikode to Anand. #IntroducingDrKurien #NationalMilkDay

Follow the ride on http://www.drkurien.com/nationalmilkday/",,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156025790374446/?type=3,2017-11-23 10:07:01,101,5,1,97,4,0,0,0,0,0
85014209445_10156025057234446,"Making inroads into the fascinating world of Dr. Verghese Kurien

To register, click on http://www.drkurien.com/nationalmilkday/

#NationalMilkDay",#IntroducingDrKurien,video,https://www.facebook.com/amul.coop/videos/10156025057234446/,2017-11-23 04:01:25,1171,9,52,1148,20,2,0,0,0,1
85014209445_10156024861199446,"#IntroducingDrKurien: Episode 2
In their quest to know more about Dr. Verghese Kurien, our group of bikers continue their journey and reach Mangalore #NationalMilkDay

Follow the ride on http://www.drkurien.com/nationalmilkday/",Introducing Dr. Kurien: Episode 2,video,https://www.facebook.com/amul.coop/videos/10156024861199446/,2017-11-23 02:08:30,7889,63,252,7711,122,16,17,6,1,16
85014209445_10156024796064446,"Thank you Gokul Dairy for extending a warm welcome, followed by a lovely flag-off for Dr. Kurien rally. Officials from Gokul Dairy officials also join the riders as they move ahead in their journey of #IntroducingDrKurien. #NationalMilkDay

Follow the ride on http://www.drkurien.com/nationalmilkday/",Photos from Amul's post,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156024795629446/?type=3,2017-11-23 01:17:01,342,4,11,333,7,2,0,0,0,0
85014209445_10156024772974446,"Leadership team from Kolhapur Zilla Sahakari Dudh Utpadak Sangh Ltd. extended a warm and traditional welcome to Dr. Kurien rally; They look amazing in Pheta, giving tribute to our beloved milkman Dr. Kurien. #NationalMilkDay #IntroducingDrKurien

Follow the ride on http://www.drkurien.com/nationalmilkday/",Photos from Amul's post,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156024768234446/?type=3,2017-11-23 00:51:59,184,3,3,182,1,1,0,0,0,0
85014209445_10156023263264446,"Join Srideep, a rider and marketing professional from Jamshedpur, as he uncovers the life and work of the Milkman of India. #IntroducingDrKurien #NationalMilkDay

Follow the ride on http://www.drkurien.com/nationalmilkday/",,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156023261544446/?type=3,2017-11-22 11:39:56,151,5,2,143,5,3,0,0,0,0
85014209445_10156023256489446,"Join Surjit, a rider and business manager, on his journey of #IntroducingDrKurien #NationalMilkDay.

Follow the ride on http://www.drkurien.com/nationalmilkday/",,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156023244239446/?type=3,2017-11-22 11:39:49,139,5,3,134,4,1,0,0,0,0
85014209445_10156022838809446,"After a warm welcome at Goa Dairy, the riders leave the city of Panjim, popular for its churches and beaches; they move onward towards Kolhapur for the next destination of the #IntroducingDrKurien journey. #NationalMilkDay

Follow the ride on http://www.drkurien.com/nationalmilkday/",,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156022838704446/?type=3,2017-11-22 08:35:19,359,7,6,352,7,0,0,0,0,0
85014209445_10156022442819446,#Amul Topical : Quirky Bollywood comedy about a housewife cum radio jockey!,,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156022442134446/?type=3,2017-11-22 07:36:28,5992,22,155,5671,99,10,209,0,1,2
85014209445_10156022399499446,"Thank you Goa Dairy for extending a warm welcome to Dr. Kurien rally. #IntroducingDrkurien #NationalMilkDay

Follow the ride on: http://www.drkurien.com/nationalmilkday/",Photos from Amul's post,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156022398214446/?type=3,2017-11-22 07:05:46,577,7,13,569,5,3,0,0,0,0
85014209445_10156022193609446,"Dr. N C Sawant (Managing Director, Goa State Co-operative Milk Producers' Union Ltd.) addressing Dr. Kurien rally as he eulogizes Dr. Verghese Kurien and his contributions #IntroducingDrKurien #NationalMilkDay

Follow the ride on http://www.drkurien.com/nationalmilkday/",Photos from Amul's post,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156022190569446/?type=3,2017-11-22 04:27:09,226,3,13,219,6,1,0,0,0,0
85014209445_10156021896694446,"After an interactive Meet and Greet, Dr. B V Sathyanarayan (MD, Dakshina Kannada Milk Union, Karnataka Milk Federation, KMF) flags -off Dr. Kurien bike rally from Mangalore. Riders from Nandini Dairy also graciously join them.  #IntroducingDrKurien #NationalMilkDay

Follow the ride on http://www.drkurien.com/nationalmilkday/",Photos from Amul's post,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156021895154446/?type=3,2017-11-22 02:06:39,157,4,4,151,4,2,0,0,0,0
85014209445_10156021584429446,"Our pitstop of day 2 was the famous Nandini Dairy in Karnataka, where the bikers addressed the crowd and talked about Dr. Kurien and the significance of National Milk Day. #IntroducingDrKurien #NationalMilkDay",,photo,https://www.facebook.com/amul.coop/photos/a.10152605095804446.1073741836.85014209445/10156021584364446/?type=3,2017-11-21 21:43:33,144,1,2,142,2,0,0,0,0,0
85014209445_10156019598244446,"Introducing Dr. Kurien: Episode 1

We are proud to present to you episode 1 of the epic journey that is, #IntroducingDrKurien. Follow our ride for a never before seen side of the Milk Man of India – Dr. Verghese Kurien. #NationalMilkDay",#IntroducingDrKurien: Episode 1,video,https://www.facebook.com/amul.coop/videos/10156019598244446/,2017-11-21 07:34:01,12768,117,706,12481,195,52,13,6,9,12
85014209445_10156019580484446,"""He was a man of different qualities and a great humanitarian,"" says Mr. Ashok Koshy who was all praises for his former boss Dr. Kurien. Catch him as he shares heart touching stories about the Milkman of India #IntroducingDrKurien #NationalMilkDay

Follow the ride on http://www.drkurien.com/nationalmilkday/",,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156019577989446/?type=3,2017-11-21 06:21:43,231,3,14,220,9,2,0,0,0,0
85014209445_10156019415954446,#Amul Topical :  India has a Miss World after 17 years!,,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156019415124446/?type=3,2017-11-21 04:18:36,17227,40,315,16138,577,54,451,1,2,4
85014209445_10156018989774446,"We flagged off our much awaited journey of #IntroducingDrKurien today at Milma Dairy, Kozhikode. The event was graced by the presence of Shri P T Gopal Kurup (Chairman, MILMA) and Shri K M Jhala (Chief Operating Officer, AMUL). #NationalMilkDay

Follow the ride on http://drkurien.com/nationalmilkday/",#IntroducingDrKurien,video,https://www.facebook.com/amul.coop/videos/10156018989774446/,2017-11-20 23:44:15,2744,24,132,2676,52,10,3,0,1,2
85014209445_10156017828369446,"Join Shilpa, a rider and food scientist, as she follows her passion and traces back the steps of Dr. Verghese Kurien. #IntroducingDrKurien #NationalMilkDay

Follow the ride on http://drkurien.com/nationalmilkday/",,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156017828059446/?type=3,2017-11-20 22:30:00,291,7,20,278,10,3,0,0,0,0
85014209445_10156017819554446,"Join Tanuj, a rider and cricketer from Jaipur, on his larger than life journey from Kozhikode to Anand. #IntroducingDrKurien #NationalMilkDay

Follow the ride on http://drkurien.com/nationalmilkday/",,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156017818719446/?type=3,2017-11-20 21:30:00,180,7,5,177,3,0,0,0,0,0
85014209445_10156017415084446,"We flagged off our much awaited journey of #IntroducingDrKurien today at Milma Dairy, Kozhikode. The event was graced by the presence of Shri P T Gopal Kurup (Chairman, MILMA) and Shri K M Jhala (Chief Operating Officer, AMUL). #NationalMilkDay

Follow the ride on http://drkurien.com/nationalmilkday/",Photos from Amul's post,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156017413674446/?type=3,2017-11-20 10:15:07,439,6,23,425,11,3,0,0,0,0
85014209445_10156017376319446,"Join Athira, one of India’s youngest upcoming woman off-road racer, as she explores the life of Dr. Kurien. #IntroducingDrKurien #NationalMilkDay

Follow the ride on http://drkurien.com/nationalmilkday/",,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156017374664446/?type=3,2017-11-20 09:53:48,443,5,28,417,18,8,0,0,0,0
85014209445_10156016866179446,"Follow Abhishek Varughese, a rider and photography enthusiast from Gujarat, as he embarks on the memorable journey of #IntroducingDrKurien #NationalMilkDay

Follow the ride on http://drkurien.com/nationalmilkday/",,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156016863134446/?type=3,2017-11-20 04:47:31,134,3,4,128,4,2,0,0,0,0
85014209445_10156016522944446,"Join Arun Krishna – @akk619 – a rider and MBA holder from Australia, on the amazing journey of #IntroducingDrKurien #NationalMilkDay

Follow the ride on http://www.drkurien.com/nationalmilkday/",,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156016522804446/?type=3,2017-11-20 00:55:54,167,7,6,155,8,3,1,0,0,0
85014209445_10156014383089446,"Follow Sharvari (@MissManakawad) - a rider and digital marketing professional from Pune, as she embarks on a once in a lifetime journey to uncover the stories of Dr. Kurien. #IntroducingDrKurien #NationalMilkDay

Follow the ride on http://www.drkurien.com/nationalmilkday/",,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156014377949446/?type=3,2017-11-19 06:35:46,228,11,10,214,13,1,0,0,0,0
85014209445_10156013588169446,"Follow Praveshika (WanderWoman46), a rider and techie from Kanpur, as she rides to Gujarat to discover the life and work of Dr. Verghese Kurien. #IntroducingDrKurien #NationalMilkDay",,photo,https://www.facebook.com/amul.coop/photos/a.10152605095804446.1073741836.85014209445/10156013587874446/?type=3,2017-11-18 22:00:24,379,11,17,346,20,13,0,0,0,0
85014209445_10156011671839446,,Amul's cover photo,photo,https://www.facebook.com/amul.coop/photos/a.10150647522989446.414887.85014209445/10156011670434446/?type=3,2017-11-18 09:27:20,312,6,12,297,15,0,0,0,0,0
85014209445_10156011575694446,"Meet Hiren (The Dream Riders Group) - a rider and entrepreneur from Gujarat, as he embarks on an epic journey to introduce the man behind the White Revolution to the world. #IntroducingDrKurien #NationalMilkDay",,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10156011572099446/?type=3,2017-11-18 08:54:05,250,5,10,231,13,6,0,0,0,0
85014209445_10156010757844446,"Follow us as we travel to unearth the unheard inspiring stories of Dr. Verghese Kurien, from his place of birth to his place of work. #IntroducingDrKurien #NationalMilkDay",,video,https://www.facebook.com/amul.coop/videos/10156010757844446/,2017-11-18 01:13:34,440,9,57,415,20,5,0,0,0,0
85014209445_10156008636969446,"#IntroducingDrKurien

8 Cities, 1600 KMs,  1 Journey!!!

Join the bikers from Kozhikode to Anand from November 20-26, 2017.

Register: http://drkurien.com/nationalmilkday/",#IntroducingDrKurien - National Milk Day,video,https://www.facebook.com/amul.coop/videos/10156008636969446/,2017-11-17 09:21:43,7928,125,479,7684,177,52,8,2,1,4
85014209445_10156007946529446,"Join us as we set out on our epic journey from Nov 20-26, 2017 to pay tribute to the father of White Revolution in India, Dr Verghese Kurien whose work transformed the nation.

Join us in #IntroducingDrKurien on this #NationalMilkDay

Register Link: http://drkurien.com/nationalmilkday",,photo,https://www.facebook.com/amul.coop/photos/a.10152605095804446.1073741836.85014209445/10156007946409446/?type=3,2017-11-17 02:00:43,731,8,51,701,27,2,1,0,0,0
85014209445_10156005748479446,#Amul Topical: Leonardo's painting Salvatore Mundi most expensive artwork to ever sell in an auction!,,photo,https://www.facebook.com/amul.coop/photos/a.10152605095804446.1073741836.85014209445/10156005748439446/?type=3,2017-11-16 07:38:33,4267,16,119,4003,59,18,184,0,0,3
85014209445_10156004916739446,Memory milk: Give your day a good kickstart with #Amul Memory Milk.,,photo,https://www.facebook.com/amul.coop/photos/a.10152605095804446.1073741836.85014209445/10156004916629446/?type=3,2017-11-15 22:33:01,380,12,46,367,6,2,4,0,1,0
85014209445_10156003126544446,"#Amul is pleased to announce the Dr. Verghese Kurien Memorial Quiz 2017, which will be held in 5 cities from November 20-25. Exciting prizes to be won.",,photo,https://www.facebook.com/amul.coop/photos/a.10152605095804446.1073741836.85014209445/10156003126434446/?type=3,2017-11-15 08:38:06,427,17,64,415,9,3,0,0,0,0
85014209445_10156002165794446,Welcome to the Choco-Buttery World of #Amul,,photo,https://www.facebook.com/amul.coop/photos/a.10152605095804446.1073741836.85014209445/10156002165714446/?type=3,2017-11-14 23:40:39,987,17,81,918,45,24,0,0,0,0
